timestamp,carbon_intensity,water_intensity
0,293.00546546672734,0.9052332613722189
3600,293.9301940757156,0.907146165684396
7200,296.5308662619487,0.9133499143171697
10800,298.2723408788235,0.9207755171590275
14400,300.9075491176413,0.9523733682746848
18000,301.60760161919825,1.0294505904571087
21600,294.82621381591565,1.0368610862214604
25200,283.69980816125127,0.9787415492047725
28800,273.5796566987983,0.9110559647572444
32400,267.8395764341248,0.8471872652835591
36000,264.9376583285715,0.8263856147815462
39600,269.41149088414465,0.8391533389998728
43200,279.0313552292567,0.8852327636015035
46800,295.0159594023559,0.9902190959889795
50400,312.89891581041087,1.171881164845303
54000,321.3085633956968,1.4261155236251055
57600,320.19901887060763,1.5516098250500174
61200,314.80856722853406,1.501185866520984
64800,310.80873425143903,1.3333128329308603
68400,308.88286495372387,1.095667903817384
72000,305.4354393260464,0.9830000555249531
75600,304.3176142593283,0.9417342185371989
79200,305.69470795207855,0.940054372137798
82800,306.7520739608455,0.9407192983801821
86400,307.38419970411354,0.9426458413973874
90000,308.85063608227165,0.9470395114529907
93600,309.93864603681277,0.9512901833238404
97200,310.52434883817597,0.9563435389768875
100800,312.8226487837788,1.0107003919395998
104400,310.2743931940951,1.100099738330571
108000,304.03826866398794,1.089217405454616
111600,293.3661768113846,1.0158918603792586
115200,280.13156534906443,0.9234103455730821
118800,273.17323760302435,0.8599478761689605
122400,272.5251658048788,0.8549050781130646
126000,277.37679395755924,0.870198421003416
129600,287.5029226530574,0.9062623396779292
133200,301.05881507553096,0.9947865947538075
136800,314.09477359092506,1.1855630148365066
140400,320.14597289583065,1.4245270705666997
144000,319.0845773534489,1.5425950751154662
147600,316.08041806305874,1.4942820012218918
151200,314.4884655830831,1.3257666943231634
154800,313.44253283409233,1.111939068728925
158400,310.2751053271665,1.0274945536619573
162000,309.00772812280917,0.9749477268038041
165600,311.1264521358214,0.9590495286980897
169200,312.98038787875777,0.9619536965825383
172800,313.15786059780174,0.9619059322844891
176400,312.99593583035494,0.9606257569938913
180000,314.4897070777218,0.9671660645727823
183600,314.69027377815456,0.9718329627735162
187200,317.49287427838186,1.0053083138891228
190800,315.26980103670275,1.0971427512415277
194400,307.793910034492,1.1052697772599305
198000,295.52732613270774,1.032205095409167
201600,284.17316529964023,0.9368985084778005
205200,275.763402041719,0.8696735744148308
208800,273.8051931657347,0.8466745324116939
212400,276.0475614259001,0.8613858909629938
216000,282.9709225870525,0.8882898254541769
219600,296.19517493872,0.969860664172614
223200,311.2743087514538,1.1519388686078258
226800,319.07217424098775,1.395345689341166
230400,316.879147090691,1.5032338698114867
234000,312.35157001509714,1.4465338085411705
237600,309.6893540739325,1.2843237740368403
241200,309.0008525697902,1.050463693166281
244800,306.9484296452742,0.977005312315851
248400,304.8595744000341,0.9501820421246151
252000,304.7188029484039,0.9382428279731463
255600,308.61977159255053,0.9474354058533808
259200,306.5058395951821,0.9455675070255508
262800,306.04313020295626,0.9446659636855665
266400,306.1991682358269,0.9438992816763793
270000,305.0913651108918,0.9416021558336506
273600,305.42638990724595,0.9643552165304707
277200,301.4451929559363,1.0456131013090069
280800,293.3409657824625,1.0711131489600438
284400,282.9548780650595,1.002908472127875
288000,273.4599645604471,0.8900389251866111
291600,268.3100676761208,0.8454198290776788
295200,265.0008477638359,0.8430810056438268
298800,266.72291023783094,0.8479639938542354
302400,273.7221034219164,0.8646520680071387
306000,286.21461931823325,0.9413788603250276
309600,298.2007409352721,1.0938838996842684
313200,301.9823771574443,1.3051710102987526
316800,300.0609097145266,1.4099762229625477
320400,297.9931528480975,1.365784250404591
324000,297.7923668901979,1.2073761663982072
327600,297.19986199620683,1.0242387506808253
331200,295.66181712200364,0.9394498763327662
334800,295.4774509546612,0.9174803074765503
338400,298.6951295479648,0.9177784890776102
342000,300.505282745746,0.9214714358007997
345600,301.3637585213591,0.923373590714132
