start_time,end_time,carbon_emitted,water_consumed
2025-01-01 00:00:00+00:00,2025-01-01 01:00:00+00:00,10744869061.076923,20560049.799384613
2025-01-01 01:00:00+00:00,2025-01-01 02:00:00+00:00,10614105719.076923,20304193.056792304
2025-01-01 02:00:00+00:00,2025-01-01 03:00:00+00:00,10547348256.615385,20195106.185253844
2025-01-01 03:00:00+00:00,2025-01-01 04:00:00+00:00,10646737560.346153,20356123.52331538
2025-01-01 04:00:00+00:00,2025-01-01 05:00:00+00:00,10727060104.807692,20484086.992461536
2025-01-01 05:00:00+00:00,2025-01-01 06:00:00+00:00,11127309121.692308,21147044.049699996
2025-01-01 06:00:00+00:00,2025-01-01 07:00:00+00:00,13030528137.346153,24311313.496384613
2025-01-01 07:00:00+00:00,2025-01-01 08:00:00+00:00,14816748132.26923,27480179.337538455
2025-01-01 08:00:00+00:00,2025-01-01 09:00:00+00:00,15671862170.884615,29468262.608061533
2025-01-01 09:00:00+00:00,2025-01-01 10:00:00+00:00,15951082379.653847,30273627.27641538
2025-01-01 10:00:00+00:00,2025-01-01 11:00:00+00:00,15827305706.461538,30149624.194199994
2025-01-01 11:00:00+00:00,2025-01-01 12:00:00+00:00,15856336019.538462,30268709.139153842
2025-01-01 12:00:00+00:00,2025-01-01 13:00:00+00:00,15883842695.538462,30322479.07907692
2025-01-01 13:00:00+00:00,2025-01-01 14:00:00+00:00,15809890056.076923,30148524.292769227
2025-01-01 14:00:00+00:00,2025-01-01 15:00:00+00:00,15462480544.26923,29408111.358676918
2025-01-01 15:00:00+00:00,2025-01-01 16:00:00+00:00,15245700163.5,28876035.580269225
2025-01-01 16:00:00+00:00,2025-01-01 17:00:00+00:00,14932747153.73077,28338586.116699994
2025-01-01 17:00:00+00:00,2025-01-01 18:00:00+00:00,14805678863.23077,28133861.43083846
2025-01-01 18:00:00+00:00,2025-01-01 19:00:00+00:00,14829764345.076923,28192753.627884608
2025-01-01 19:00:00+00:00,2025-01-01 20:00:00+00:00,15257319469.038462,29058339.74595384
2025-01-01 20:00:00+00:00,2025-01-01 21:00:00+00:00,15500744928.923077,29584349.80661538
2025-01-01 21:00:00+00:00,2025-01-01 22:00:00+00:00,14922543893.961538,28403697.43812307
2025-01-01 22:00:00+00:00,2025-01-01 23:00:00+00:00,13744438099.076923,25935330.830299996
2025-01-01 23:00:00+00:00,2025-01-02 00:00:00+00:00,12724396860.615385,23991216.091853842
2025-01-02 00:00:00+00:00,2025-01-02 01:00:00+00:00,12316614740.75,23213199.041157138
2025-01-02 01:00:00+00:00,2025-01-02 02:00:00+00:00,12028611370.964285,22698316.068864282
2025-01-02 02:00:00+00:00,2025-01-02 03:00:00+00:00,11894080815.714285,22479180.218928568
2025-01-02 03:00:00+00:00,2025-01-02 04:00:00+00:00,11959721055.928572,22583740.03210714
2025-01-02 04:00:00+00:00,2025-01-02 05:00:00+00:00,11998999862.928572,22648001.283714283
2025-01-02 05:00:00+00:00,2025-01-02 06:00:00+00:00,12246247653.035715,23053939.12128571
2025-01-02 06:00:00+00:00,2025-01-02 07:00:00+00:00,13861288374.0,25743701.68356428
2025-01-02 07:00:00+00:00,2025-01-02 08:00:00+00:00,15444253384.714285,28675556.791271422
2025-01-02 08:00:00+00:00,2025-01-02 09:00:00+00:00,16227505754.214285,30451790.406199995
2025-01-02 09:00:00+00:00,2025-01-02 10:00:00+00:00,16353218935.785715,30913671.86929285
2025-01-02 10:00:00+00:00,2025-01-02 11:00:00+00:00,16210024959.142857,30780147.57694999
2025-01-02 11:00:00+00:00,2025-01-02 12:00:00+00:00,16255099087.535715,30862822.548378564
2025-01-02 12:00:00+00:00,2025-01-02 13:00:00+00:00,16190771702.964285,30794987.070842855
2025-01-02 13:00:00+00:00,2025-01-02 14:00:00+00:00,16077115414.357143,30546291.459021423
2025-01-02 14:00:00+00:00,2025-01-02 15:00:00+00:00,15684782918.357143,29647020.500171423
2025-01-02 15:00:00+00:00,2025-01-02 16:00:00+00:00,15417798500.5,28913330.271949995
2025-01-02 16:00:00+00:00,2025-01-02 17:00:00+00:00,15155160312.642857,28363947.93177857
2025-01-02 17:00:00+00:00,2025-01-02 18:00:00+00:00,14889461594.535715,27968481.50678571
2025-01-02 18:00:00+00:00,2025-01-02 19:00:00+00:00,14909059319.214285,28039190.706528567
2025-01-02 19:00:00+00:00,2025-01-02 20:00:00+00:00,15255708114.928572,28856248.572857138
2025-01-02 20:00:00+00:00,2025-01-02 21:00:00+00:00,15466011481.964285,29395477.479799993
2025-01-02 21:00:00+00:00,2025-01-02 22:00:00+00:00,14929044031.642857,28340498.927321427
2025-01-02 22:00:00+00:00,2025-01-02 23:00:00+00:00,13845846202.321428,25936293.44680714
2025-01-02 23:00:00+00:00,2025-01-03 00:00:00+00:00,12897369236.0,24210192.66687857
2025-01-03 00:00:00+00:00,2025-01-03 01:00:00+00:00,12367254753.964285,23272209.190871425
2025-01-03 01:00:00+00:00,2025-01-03 02:00:00+00:00,12199058422.576923,23100199.34808461
2025-01-03 02:00:00+00:00,2025-01-03 03:00:00+00:00,12032857079.923077,22828724.561638456
2025-01-03 03:00:00+00:00,2025-01-03 04:00:00+00:00,12086068680.807692,22920094.2378
2025-01-03 04:00:00+00:00,2025-01-03 05:00:00+00:00,12205973285.384615,23116213.091292303
2025-01-03 05:00:00+00:00,2025-01-03 06:00:00+00:00,12566992760.5,23711475.622461535
2025-01-03 06:00:00+00:00,2025-01-03 07:00:00+00:00,14117887121.346153,26257176.82634615
2025-01-03 07:00:00+00:00,2025-01-03 08:00:00+00:00,15685340701.653847,29181840.35287692
2025-01-03 08:00:00+00:00,2025-01-03 09:00:00+00:00,16439368312.692308,30836441.59375384
2025-01-03 09:00:00+00:00,2025-01-03 10:00:00+00:00,16527919762.692308,31245303.801223073
2025-01-03 10:00:00+00:00,2025-01-03 11:00:00+00:00,16377050543.384615,31106619.16168461
2025-01-03 11:00:00+00:00,2025-01-03 12:00:00+00:00,16429330534.307692,31426546.870576918
2025-01-03 12:00:00+00:00,2025-01-03 13:00:00+00:00,16414353865.653847,31382035.311869226
2025-01-03 13:00:00+00:00,2025-01-03 14:00:00+00:00,16371677855.192308,31184070.512992304
2025-01-03 14:00:00+00:00,2025-01-03 15:00:00+00:00,16060527695.153847,30607612.191576917
2025-01-03 15:00:00+00:00,2025-01-03 16:00:00+00:00,15767455213.5,29915406.930284612
2025-01-03 16:00:00+00:00,2025-01-03 17:00:00+00:00,15499652761.692308,29250999.549769226
2025-01-03 17:00:00+00:00,2025-01-03 18:00:00+00:00,15227301714.653847,28744713.98875384
2025-01-03 18:00:00+00:00,2025-01-03 19:00:00+00:00,15194191582.038462,28882976.365976915
2025-01-03 19:00:00+00:00,2025-01-03 20:00:00+00:00,15469957655.846153,29513161.228546146
2025-01-03 20:00:00+00:00,2025-01-03 21:00:00+00:00,15387662238.192308,29482474.185407683
2025-01-03 21:00:00+00:00,2025-01-03 22:00:00+00:00,14620306673.115385,27984893.2764923
2025-01-03 22:00:00+00:00,2025-01-03 23:00:00+00:00,13589059153.73077,25628119.646615382
2025-01-03 23:00:00+00:00,2025-01-04 00:00:00+00:00,12593479433.0,23826926.685838457
2025-01-04 00:00:00+00:00,2025-01-04 01:00:00+00:00,12109846591.923077,22898588.97010769
2025-01-04 01:00:00+00:00,2025-01-04 02:00:00+00:00,11890390169.153847,22516176.508330762
2025-01-04 02:00:00+00:00,2025-01-04 03:00:00+00:00,11754788380.461538,22294215.919230763
2025-01-04 03:00:00+00:00,2025-01-04 04:00:00+00:00,11834032961.692308,22422093.04055384
2025-01-04 04:00:00+00:00,2025-01-04 05:00:00+00:00,11884382218.576923,22517084.77780769
2025-01-04 05:00:00+00:00,2025-01-04 06:00:00+00:00,12090955812.5,22858985.105176922
2025-01-04 06:00:00+00:00,2025-01-04 07:00:00+00:00,13412395959.538462,25032074.446576916
2025-01-04 07:00:00+00:00,2025-01-04 08:00:00+00:00,14917734578.346153,27681215.308130763
2025-01-04 08:00:00+00:00,2025-01-04 09:00:00+00:00,15699227683.038462,29560391.422561534
2025-01-04 09:00:00+00:00,2025-01-04 10:00:00+00:00,15805676762.0,30102187.786361534
2025-01-04 10:00:00+00:00,2025-01-04 11:00:00+00:00,15633126942.884615,29865988.95586153
2025-01-04 11:00:00+00:00,2025-01-04 12:00:00+00:00,15742656313.076923,30093973.716323074
2025-01-04 12:00:00+00:00,2025-01-04 13:00:00+00:00,15742849716.115385,30103920.741007686
2025-01-04 13:00:00+00:00,2025-01-04 14:00:00+00:00,15682588185.923077,29919499.31088461
2025-01-04 14:00:00+00:00,2025-01-04 15:00:00+00:00,15327673511.73077,29105983.067330763
2025-01-04 15:00:00+00:00,2025-01-04 16:00:00+00:00,15114906063.307692,28530403.98386922
2025-01-04 16:00:00+00:00,2025-01-04 17:00:00+00:00,14928315644.615385,28151476.072738454
2025-01-04 17:00:00+00:00,2025-01-04 18:00:00+00:00,14816039993.038462,28024291.05274615
