timestamp,carbon_intensity,water_intensity
0,30.410564660686337,1.9056499881516373
3600,30.289285845549884,1.8822074313183998
7200,29.92548069386445,1.856065329671638
10800,30.565705341532723,1.8473598394749615
14400,32.86200587023212,1.892144166304954
18000,36.96141812431847,2.0964174873136154
21600,40.89489761896604,2.4566091302564557
25200,42.92251858430554,2.6146788962960525
28800,43.25553323151741,2.580250958215902
32400,42.61038431162777,2.418720321347934
36000,41.790301334274176,2.285768023405998
39600,41.065356365573045,2.2061557289998572
43200,40.65247828051884,2.132660693305642
46800,40.48811851171622,2.071573886381819
50400,40.69395476310875,2.0547212197430156
54000,41.43987938029272,2.1489606425010375
57600,42.67999169998028,2.3532921106094573
61200,44.1717412945445,2.6670453568626615
64800,44.90475860396107,2.8654992211409134
68400,43.568631184050574,2.6074388222496307
72000,41.25258206294069,2.282749817339211
75600,40.13248506456927,2.1966071009096595
79200,39.61080279107117,2.1616867660890846
82800,37.77942678834784,2.039944611530727
86400,36.38165518442639,1.964386200587449
90000,36.154648759490144,1.9472818108152437
93600,35.58602187403644,1.9154209365692856
97200,35.45650743701032,1.9050653740666759
100800,36.900748292132896,1.9525301336130065
104400,39.88363593270548,2.1487835250796263
108000,43.11912414940502,2.50819771807776
111600,44.49298286139092,2.665429490751397
115200,44.40755388382008,2.6194310670854857
118800,43.45900095407445,2.4395995649766054
122400,42.539116687888594,2.284890585673664
126000,41.7907261208892,2.2002876616941505
129600,41.29952286827693,2.1072539414320897
133200,40.971440257263936,2.0501069668305996
136800,41.11258550537064,2.0539925315476095
140400,41.66707562124796,2.1484839306180272
144000,42.879579623948935,2.3536280148881814
147600,44.37255280226403,2.6689184457233033
151200,45.137192700623196,2.844848443020041
154800,43.82449181781263,2.5775385818179455
158400,41.56447341112636,2.2375789195093594
162000,40.63581373545761,2.1606623432981347
165600,40.04516433261887,2.127839740655448
169200,38.3201261860874,2.0323841134674727
172800,36.86134882172554,1.9684644931747435
176400,36.36319808466059,1.9323395439795965
180000,35.56692908171058,1.9058718321833672
183600,35.42128374297337,1.8935721961561838
187200,36.709431823474695,1.9314038500745538
190800,39.772122206377986,2.1093044776473735
194400,42.71664739187817,2.456604420603531
198000,43.88263985084807,2.616541195512706
201600,43.79234964498697,2.5960418042394413
205200,42.923277522179895,2.436210791005803
208800,42.13183970390215,2.2999816136265996
212400,41.52171046378967,2.204590776657069
216000,40.90494595588566,2.1068072971696212
219600,40.69108806698607,2.0450574552903658
223200,40.827334477221555,2.044549983115976
226800,41.580943285125734,2.14002908178005
230400,42.773116795721435,2.3376008780680304
234000,44.348339455817026,2.6469007510882454
237600,45.05112746508336,2.825222135913611
241200,43.54020002611071,2.551562658582183
244800,41.32667123040829,2.2344221800588655
248400,40.44505695465528,2.1954034577902886
252000,39.70778443380737,2.161580116803692
255600,37.540515174856296,2.0547152471313974
259200,36.24792505429829,1.9810729460211953
262800,35.81495575853194,1.9480405481201872
266400,35.19444418431047,1.9159838363414778
270000,34.941155346735975,1.902499274960148
273600,36.22987955672713,1.933282481065438
277200,39.253886874241324,2.116291326074323
280800,42.02348459420678,2.475062112168874
284400,43.1961391255948,2.608566184662548
288000,43.45813015429671,2.5811026266425183
291600,42.754310826005536,2.431576968112749
295200,41.87202747966149,2.2999372450863227
298800,41.23142287068334,2.199796624787675
302400,40.759109350694466,2.1069236814400822
306000,40.48957225320712,2.045895924752746
309600,40.63788731681182,2.0454469892995353
313200,41.28114780988305,2.141015778722695
316800,42.38666002798388,2.3417296009221236
320400,43.565715264241916,2.63699779029053
324000,44.24553946062023,2.7980004065884603
327600,43.03408592061948,2.566556019454305
331200,41.032809188489104,2.2544573760017768
334800,40.01881915461305,2.1732450065148954
338400,39.20424650877902,2.154284066203585
342000,36.83218174872937,2.041851434584923
345600,35.22324535167016,1.9607587235801789
349200,34.690367881548966,1.9196783443734005
352800,34.193107415183675,1.891270550107974
356400,33.83034278654184,1.8734320718884196
360000,34.85214597041608,1.9010386670422015
363600,38.27217446828315,2.101523758699136
367200,41.56974457254196,2.463425432496989
370800,42.73088967051767,2.627213229690083
374400,42.71302985376437,2.610253531450529
378000,41.94317579081919,2.438652432057342
381600,40.90166082804847,2.2785892415928894
385200,40.12833919059804,2.159276895066151
388800,39.54690377153065,2.066933905681262
392400,39.244400811872644,1.9929629602408894
396000,39.43461191392536,1.9866059584131803
399600,40.174648057299116,2.0732742203024013
403200,41.53769194245187,2.286373754407283
406800,43.073136900362194,2.6272427770422158
410400,43.6175857431486,2.7622267629642794
414000,42.26609417822158,2.534530717849026
417600,40.09384825083469,2.2562977048418773
421200,39.109377882193264,2.2126779970977277
424800,38.443328552993385,2.2128494313502283
428400,35.62012928026456,2.1403270769609968
432000,33.15138505486363,2.0342495394014284
435600,32.05944933293445,1.9726206066095904
439200,31.239906402247797,1.9185290621211022
442800,30.93367891785615,1.8924674859300374
446400,31.08284779826723,1.901826443521684
450000,31.621824069985802,1.933342316602392
453600,32.45988395183543,1.9931207184678854
457200,33.399676388096026,2.0895160214588175
460800,33.895464630581884,2.1875924886039977
464400,33.58866229172384,2.143382162678503
468000,32.95228064170035,2.0447293049256214
471600,32.73436003985396,2.0361314603305427
475200,32.20658871168258,1.9532072842702646
478800,31.901079640180434,1.8912114759352896
482400,32.15338908029943,1.9065223162676674
486000,32.88074872100728,1.989689429287939
489600,34.21045596726962,2.16605231689738
493200,35.7295037511957,2.4739231346679085
496800,36.345883387275414,2.6214600284341554
500400,35.34754810535497,2.388455964829816
504000,34.17009103236584,2.1502811117424083
507600,33.8427408373869,2.144445537271812
511200,33.64250454925727,2.1411882707806154
514800,31.586556562248276,2.039544053591003
518400,29.661569759103305,1.9573968413311549
522000,28.829621847684276,1.9162471857715517
525600,28.260607914077614,1.8743739071099306
529200,27.8363160803686,1.8402599570260179
532800,27.910838250130443,1.8371266675899316
536400,28.177799346154018,1.8524849410740936
540000,28.362843429670956,1.8642286173697948
543600,28.581378175685213,1.8870104163343842
547200,28.89880324493166,1.915797799484794
550800,28.96135774490548,1.9035904745652743
554400,28.863102342402865,1.8755077365148274
558000,28.964930919766264,1.9166566897609785
