start_utc_15,end_utc_15,Area,Biomass,Energy storage,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and pondage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2025-01-04 13:30:00+00:00,2025-01-04 13:45:00+00:00,BZN|FR,175.82,3.68,0.0,0.0,2071.99,126.0,79.06,0.0,0.0,0.0,233.52,2565.53,982.62,0.0,24927.52,0.0,0.0,2713.2,135.4,370.0,3406.06
2025-01-04 13:45:00+00:00,2025-01-04 14:00:00+00:00,BZN|FR,175.51,4.1,0.0,0.0,2080.55,127.56,77.94,0.0,0.0,0.0,228.63,2560.88,989.53,0.0,24935.6,0.0,0.0,2579.94,135.59,373.4,3388.38
2025-01-04 14:00:00+00:00,2025-01-04 14:15:00+00:00,BZN|FR,175.52,1.75,0.0,0.0,2086.12,129.32,73.09,0.0,0.0,0.0,237.89,2557.87,1045.04,0.0,24940.12,0.0,0.0,2238.81,135.8,368.31,3383.96
2025-01-04 14:15:00+00:00,2025-01-04 14:30:00+00:00,BZN|FR,175.44,0.51,0.0,0.0,2090.91,129.96,73.17,0.0,0.0,0.0,261.98,2567.23,1087.85,0.0,24956.63,0.0,0.0,2058.61,135.62,363.81,3383.19
2025-01-04 14:30:00+00:00,2025-01-04 14:45:00+00:00,BZN|FR,175.2,0.59,0.0,0.0,2098.45,130.33,73.11,0.0,0.0,0.0,263.01,2576.36,1104.58,0.0,24952.78,0.0,0.0,1868.52,135.5,361.18,3373.46
2025-01-04 14:45:00+00:00,2025-01-04 15:00:00+00:00,BZN|FR,175.35,0.54,0.0,0.0,2115.61,133.46,72.97,0.0,0.0,0.0,269.46,2585.95,1126.02,0.0,24969.44,0.0,0.0,1669.08,135.63,362.04,3372.58
2025-01-04 15:00:00+00:00,2025-01-04 15:15:00+00:00,BZN|FR,173.1,0.53,0.0,0.0,2163.83,138.27,72.03,0.0,0.0,0.0,392.83,2646.84,1242.63,0.0,24962.72,0.0,0.0,1241.2,135.89,360.35,3357.91
2025-01-04 15:15:00+00:00,2025-01-04 15:30:00+00:00,BZN|FR,172.81,1.09,0.0,0.0,2213.45,141.23,72.15,0.0,0.0,0.0,425.18,2675.14,1278.28,0.0,25012.17,0.0,0.0,1068.8,135.77,360.64,3353.66
2025-01-04 15:30:00+00:00,2025-01-04 15:45:00+00:00,BZN|FR,172.72,3.24,0.0,0.0,2255.46,144.2,72.13,0.0,0.0,0.0,463.71,2710.56,1351.67,0.0,25026.3,0.0,0.0,903.87,135.88,362.74,3355.27
2025-01-04 15:45:00+00:00,2025-01-04 16:00:00+00:00,BZN|FR,172.81,2.15,0.0,0.0,2275.87,145.26,72.09,0.0,0.0,0.0,504.82,2742.15,1404.84,0.0,25041.71,0.0,0.0,738.6,136.3,362.08,3360.4
2025-01-04 16:00:00+00:00,2025-01-04 16:15:00+00:00,BZN|FR,172.79,1.28,0.0,0.0,2341.97,147.98,72.91,0.0,0.0,0.0,655.8,2875.03,1557.72,0.0,25052.95,0.0,0.0,423.1,136.43,350.29,3394.06
2025-01-04 16:15:00+00:00,2025-01-04 16:30:00+00:00,BZN|FR,173.2,1.95,0.0,0.0,2402.08,148.34,72.96,0.0,0.0,0.0,804.47,2915.8,1590.32,0.0,25092.85,0.0,0.0,356.52,136.2,349.25,3401.95
2025-01-04 16:30:00+00:00,2025-01-04 16:45:00+00:00,BZN|FR,173.81,1.61,0.0,0.0,2436.15,149.98,72.95,0.0,0.0,0.0,926.31,2953.35,1656.82,0.0,25129.69,0.0,0.0,302.88,136.2,352.92,3394.43
2025-01-04 16:45:00+00:00,2025-01-04 17:00:00+00:00,BZN|FR,173.69,2.51,0.0,0.0,2456.17,154.6,72.96,0.0,0.0,0.0,1017.25,2977.76,1697.52,0.0,25184.61,0.0,0.0,262.66,136.08,351.14,3406.83
2025-01-04 17:00:00+00:00,2025-01-04 17:15:00+00:00,BZN|FR,173.16,10.73,0.0,0.0,2479.59,156.42,75.99,0.0,0.0,0.0,1117.57,3110.85,1814.62,0.0,25220.69,0.0,0.0,142.88,136.3,349.57,3453.17
2025-01-04 17:15:00+00:00,2025-01-04 17:30:00+00:00,BZN|FR,173.09,8.52,0.0,0.0,2491.33,158.7,76.08,0.0,0.0,0.0,1236.74,3156.25,1841.41,0.0,25239.09,0.0,0.0,138.1,136.34,357.8,3476.37
2025-01-04 17:30:00+00:00,2025-01-04 17:45:00+00:00,BZN|FR,172.83,10.84,0.0,0.0,2506.37,158.75,76.05,0.0,0.0,0.0,1391.01,3186.71,1880.23,0.0,25242.39,0.0,0.0,136.83,136.36,357.25,3505.18
2025-01-04 17:45:00+00:00,2025-01-04 18:00:00+00:00,BZN|FR,172.54,11.68,0.0,0.0,2522.25,158.8,76.02,0.0,0.0,0.0,1464.07,3194.72,1900.24,0.0,25248.42,0.0,0.0,136.29,136.7,349.22,3534.24
2025-01-04 18:00:00+00:00,2025-01-04 18:15:00+00:00,BZN|FR,172.62,10.38,0.0,0.0,2536.45,157.54,77.66,0.0,0.0,0.0,1548.45,3228.75,1942.22,0.0,25257.98,0.0,0.0,67.15,136.53,348.39,3596.32
2025-01-04 18:15:00+00:00,2025-01-04 18:30:00+00:00,BZN|FR,172.21,7.18,0.0,0.0,2533.42,155.05,77.61,0.0,0.0,0.0,1498.51,3226.48,1917.88,0.0,25257.44,0.0,0.0,67.0,136.42,351.16,3616.28
2025-01-04 18:30:00+00:00,2025-01-04 18:45:00+00:00,BZN|FR,172.48,4.46,0.0,0.0,2525.79,152.37,77.61,0.0,0.0,0.0,1392.83,3219.55,1869.22,0.0,25258.81,0.0,0.0,66.95,136.43,355.43,3621.88
2025-01-04 18:45:00+00:00,2025-01-04 19:00:00+00:00,BZN|FR,172.61,3.93,0.0,0.0,2516.47,150.36,77.6,0.0,0.0,0.0,1308.52,3210.21,1829.31,0.0,25249.91,0.0,0.0,53.36,136.18,357.47,3615.49
2025-01-04 19:00:00+00:00,2025-01-04 19:15:00+00:00,BZN|FR,172.79,1.66,0.0,0.0,2500.15,147.04,75.57,0.0,0.0,0.0,1318.15,3161.02,1791.62,0.0,25277.32,0.0,0.0,0.0,135.84,358.24,3629.31
2025-01-04 19:15:00+00:00,2025-01-04 19:30:00+00:00,BZN|FR,172.79,0.87,0.0,0.0,2481.77,147.11,75.49,0.0,0.0,0.0,1249.1,3139.12,1749.58,0.0,25283.82,0.0,0.0,0.0,136.12,354.56,3615.15
2025-01-04 19:30:00+00:00,2025-01-04 19:45:00+00:00,BZN|FR,172.74,1.24,0.0,0.0,2465.71,147.15,75.52,0.0,0.0,0.0,1043.15,3122.17,1699.34,0.0,25287.67,0.0,0.0,0.0,136.65,345.21,3602.14
2025-01-04 19:45:00+00:00,2025-01-04 20:00:00+00:00,BZN|FR,172.68,0.72,0.0,0.0,2444.67,144.35,75.49,0.0,0.0,0.0,952.68,3107.06,1658.18,0.0,25281.27,0.0,0.0,0.0,136.79,342.2,3592.22
2025-01-04 20:00:00+00:00,2025-01-04 20:15:00+00:00,BZN|FR,172.75,2.92,0.0,0.0,2393.23,133.19,74.04,0.0,0.0,0.0,780.35,2986.09,1516.85,0.0,25264.22,0.0,0.0,0.0,136.56,341.51,3580.45
2025-01-04 20:15:00+00:00,2025-01-04 20:30:00+00:00,BZN|FR,172.74,2.99,0.0,0.0,2375.12,132.11,73.85,0.0,0.0,0.0,726.92,2964.44,1477.75,0.0,25233.26,0.0,0.0,0.0,136.58,344.46,3562.38
2025-01-04 20:30:00+00:00,2025-01-04 20:45:00+00:00,BZN|FR,172.73,1.31,0.0,0.0,2349.18,130.53,73.86,0.0,0.0,0.0,624.16,2954.21,1425.86,0.0,25215.95,0.0,0.0,0.0,136.97,342.08,3546.92
2025-01-04 20:45:00+00:00,2025-01-04 21:00:00+00:00,BZN|FR,172.47,0.42,0.0,0.0,2325.64,127.75,73.83,0.0,0.0,0.0,571.25,2945.76,1380.03,0.0,25203.51,0.0,0.0,0.0,137.21,338.21,3536.14
2025-01-04 21:00:00+00:00,2025-01-04 21:15:00+00:00,BZN|FR,172.62,2.0,0.0,0.0,2294.46,123.79,70.74,0.0,0.0,0.0,431.52,2868.12,1288.87,0.0,25225.41,0.0,0.0,0.0,137.38,335.37,3464.48
2025-01-04 21:15:00+00:00,2025-01-04 21:30:00+00:00,BZN|FR,172.56,1.09,0.0,0.0,2283.58,124.0,70.73,0.0,0.0,0.0,414.25,2856.82,1268.96,0.0,25194.66,0.0,0.0,0.0,137.37,333.34,3441.24
2025-01-04 21:30:00+00:00,2025-01-04 21:45:00+00:00,BZN|FR,172.38,1.58,0.0,0.0,2293.41,125.0,70.71,0.0,0.0,0.0,435.12,2855.25,1297.69,0.0,25204.56,0.0,0.0,0.0,137.34,328.08,3435.02
2025-01-04 21:45:00+00:00,2025-01-04 22:00:00+00:00,BZN|FR,172.06,1.07,0.0,0.0,2282.47,122.96,70.66,0.0,0.0,0.0,415.95,2849.57,1272.38,0.0,25187.32,0.0,0.0,0.0,137.26,332.05,3420.91
2025-01-04 22:00:00+00:00,2025-01-04 22:15:00+00:00,BZN|FR,171.75,1.67,0.0,0.0,2215.74,117.39,71.46,0.0,0.0,0.0,334.1,2790.13,1170.96,0.0,25183.5,0.0,0.0,0.0,137.68,326.18,3385.13
2025-01-04 22:15:00+00:00,2025-01-04 22:30:00+00:00,BZN|FR,171.93,0.64,0.0,0.0,2181.95,113.47,71.43,0.0,0.0,0.0,271.43,2771.57,1132.7,0.0,25159.12,0.0,0.0,0.0,137.87,313.99,3367.49
2025-01-04 22:30:00+00:00,2025-01-04 22:45:00+00:00,BZN|FR,171.74,0.73,0.0,0.0,2137.93,107.72,71.16,0.0,0.0,0.0,246.48,2768.24,1130.34,0.0,25169.86,0.0,0.0,0.0,137.93,307.88,3338.22
2025-01-04 22:45:00+00:00,2025-01-04 23:00:00+00:00,BZN|FR,171.76,0.69,0.0,0.0,2097.51,102.88,71.07,0.0,0.0,0.0,228.36,2756.37,1119.06,0.0,25130.2,0.0,0.0,0.0,137.91,304.78,3313.91
2025-01-04 23:00:00+00:00,2025-01-04 23:15:00+00:00,BZN|FR,172.02,2.15,0.0,0.0,1992.67,96.65,71.16,0.0,0.0,0.0,178.41,2711.41,1114.99,0.0,25049.43,0.0,0.0,0.0,137.89,295.89,3281.22
2025-01-04 23:15:00+00:00,2025-01-04 23:30:00+00:00,BZN|FR,172.17,0.95,0.0,0.0,1869.18,97.22,71.18,0.0,0.0,0.0,179.52,2694.0,1104.47,0.0,24987.75,0.0,0.0,0.0,138.22,293.56,3270.53
2025-01-04 23:30:00+00:00,2025-01-04 23:45:00+00:00,BZN|FR,171.84,0.96,0.0,0.0,1778.05,95.51,71.14,0.0,0.0,0.0,135.91,2653.8,996.72,0.0,24932.28,0.0,0.0,0.0,138.2,293.76,3258.07
2025-01-04 23:45:00+00:00,2025-01-05 00:00:00+00:00,BZN|FR,172.14,0.24,0.0,0.0,1704.33,93.12,71.12,0.0,0.0,0.0,119.48,2639.75,957.25,0.0,24876.81,0.0,0.0,0.0,138.52,297.12,3232.03
2025-01-05 00:00:00+00:00,2025-01-05 00:15:00+00:00,BZN|FR,172.88,1.37,0.0,0.0,1661.04,90.16,68.66,0.0,0.0,0.0,95.75,2598.05,957.62,0.0,24848.53,0.0,0.0,0.0,137.38,299.49,3144.71
2025-01-05 00:15:00+00:00,2025-01-05 00:30:00+00:00,BZN|FR,172.72,0.58,0.0,0.0,1653.43,89.53,68.61,0.0,0.0,0.0,96.77,2586.26,945.78,0.0,24816.86,0.0,0.0,0.0,137.59,307.7,3119.59
2025-01-05 00:30:00+00:00,2025-01-05 00:45:00+00:00,BZN|FR,172.83,0.74,0.0,0.0,1646.58,89.53,68.54,0.0,0.0,0.0,90.56,2578.39,916.48,0.0,24817.42,0.0,0.0,0.0,137.75,310.38,3092.03
2025-01-05 00:45:00+00:00,2025-01-05 01:00:00+00:00,BZN|FR,172.59,0.46,0.0,0.0,1632.24,89.5,68.42,0.0,0.0,0.0,78.31,2568.5,891.44,0.0,24786.06,0.0,0.0,0.0,137.35,311.74,3074.0
2025-01-05 01:00:00+00:00,2025-01-05 01:15:00+00:00,BZN|FR,172.63,1.84,0.0,0.0,1601.07,91.82,67.64,0.0,0.0,0.0,78.45,2541.14,870.11,0.0,24767.32,0.0,0.0,0.0,137.28,305.27,3050.99
2025-01-05 01:15:00+00:00,2025-01-05 01:30:00+00:00,BZN|FR,172.76,0.72,0.0,0.0,1599.0,91.68,67.6,0.0,0.0,0.0,78.17,2527.52,849.28,0.0,24704.2,0.0,0.0,0.0,137.22,302.38,3048.84
2025-01-05 01:30:00+00:00,2025-01-05 01:45:00+00:00,BZN|FR,172.74,0.72,0.0,0.0,1585.05,88.13,67.55,0.0,0.0,0.0,57.92,2513.88,814.59,0.0,24683.99,0.0,0.0,0.0,137.32,296.46,3039.24
2025-01-05 01:45:00+00:00,2025-01-05 02:00:00+00:00,BZN|FR,172.59,0.85,0.0,0.0,1580.04,85.79,67.56,0.0,0.0,0.0,48.57,2503.11,786.51,0.0,24673.93,0.0,0.0,0.0,137.44,290.91,3034.88
2025-01-05 02:00:00+00:00,2025-01-05 02:15:00+00:00,BZN|FR,172.82,1.09,0.0,0.0,1580.99,87.96,67.63,0.0,0.0,0.0,58.67,2485.65,777.82,0.0,24667.74,0.0,0.0,0.0,137.06,291.94,2990.16
2025-01-05 02:15:00+00:00,2025-01-05 02:30:00+00:00,BZN|FR,172.99,0.88,0.0,0.0,1577.01,88.74,67.64,0.0,0.0,0.0,64.49,2471.92,773.55,0.0,24619.2,0.0,0.0,0.0,136.88,295.93,2996.22
2025-01-05 02:30:00+00:00,2025-01-05 02:45:00+00:00,BZN|FR,172.83,0.87,0.0,0.0,1578.48,89.3,67.63,0.0,0.0,0.0,59.54,2464.79,748.96,0.0,24577.98,0.0,0.0,0.0,136.86,297.47,3000.76
2025-01-05 02:45:00+00:00,2025-01-05 03:00:00+00:00,BZN|FR,172.76,0.18,0.0,0.0,1582.16,89.56,67.55,0.0,0.0,0.0,58.78,2458.85,742.29,0.0,24538.97,0.0,0.0,0.0,137.12,299.72,2998.91
2025-01-05 03:00:00+00:00,2025-01-05 03:15:00+00:00,BZN|FR,172.72,0.57,0.0,0.0,1570.31,88.29,67.59,0.0,0.0,0.0,51.27,2452.7,719.11,0.0,24529.73,0.0,0.0,0.0,137.35,296.73,2982.38
2025-01-05 03:15:00+00:00,2025-01-05 03:30:00+00:00,BZN|FR,172.51,0.13,0.0,0.0,1575.16,89.29,67.59,0.0,0.0,0.0,50.17,2449.47,717.15,0.0,24507.49,0.0,0.0,0.0,137.14,300.34,2980.34
2025-01-05 03:30:00+00:00,2025-01-05 03:45:00+00:00,BZN|FR,172.39,0.41,0.0,0.0,1582.31,92.03,67.61,0.0,0.0,0.0,46.23,2447.04,711.14,0.0,24520.02,0.0,0.0,0.0,137.28,303.02,2976.32
2025-01-05 03:45:00+00:00,2025-01-05 04:00:00+00:00,BZN|FR,172.32,0.29,0.0,0.0,1585.77,93.04,67.57,0.0,0.0,0.0,46.16,2446.92,714.52,0.0,24535.48,0.0,0.0,0.0,137.43,308.19,2978.75
2025-01-05 04:00:00+00:00,2025-01-05 04:15:00+00:00,BZN|FR,172.54,0.95,0.0,0.0,1629.03,92.58,67.56,0.0,0.0,0.0,43.64,2460.36,745.97,0.0,24555.16,0.0,0.0,0.0,137.34,308.13,2972.24
2025-01-05 04:15:00+00:00,2025-01-05 04:30:00+00:00,BZN|FR,172.35,0.69,0.0,0.0,1664.53,94.66,67.62,0.0,0.0,0.0,45.85,2467.83,764.78,0.0,24580.42,0.0,0.0,0.0,136.94,307.03,2979.85
2025-01-05 04:30:00+00:00,2025-01-05 04:45:00+00:00,BZN|FR,172.3,1.09,0.0,0.0,1710.9,95.99,67.69,0.0,0.0,0.0,49.61,2483.98,813.98,0.0,24627.34,0.0,0.0,0.0,136.83,304.49,2976.46
2025-01-05 04:45:00+00:00,2025-01-05 05:00:00+00:00,BZN|FR,172.38,1.14,0.0,0.0,1741.99,99.4,67.66,0.0,0.0,0.0,56.29,2494.5,821.26,0.0,24668.17,0.0,0.0,0.0,136.82,297.48,2980.16
2025-01-05 05:00:00+00:00,2025-01-05 05:15:00+00:00,BZN|FR,172.8,1.13,0.0,0.0,1891.44,105.35,67.7,0.0,0.0,0.0,106.66,2588.57,985.73,0.0,24808.41,0.0,0.0,0.0,136.4,296.57,2970.78
2025-01-05 05:15:00+00:00,2025-01-05 05:30:00+00:00,BZN|FR,172.36,1.49,0.0,0.0,1992.97,106.74,67.82,0.0,0.0,0.0,166.22,2611.22,1048.76,0.0,24897.07,0.0,0.0,0.0,136.02,300.02,2962.58
2025-01-05 05:30:00+00:00,2025-01-05 05:45:00+00:00,BZN|FR,172.36,1.13,0.0,0.0,2051.04,105.92,67.92,0.0,0.0,0.0,249.87,2645.4,1160.82,0.0,24985.92,0.0,0.0,0.0,135.59,300.06,2964.0
2025-01-05 05:45:00+00:00,2025-01-05 06:00:00+00:00,BZN|FR,172.44,0.78,0.0,0.0,2121.38,108.03,67.84,0.0,0.0,0.0,341.4,2668.72,1226.52,0.0,25039.73,0.0,0.0,0.0,135.57,298.04,2970.83
2025-01-05 06:00:00+00:00,2025-01-05 06:15:00+00:00,BZN|FR,173.11,1.14,0.0,0.0,2276.79,109.85,67.72,0.0,0.0,0.0,498.58,2819.51,1426.89,0.0,25163.01,0.0,0.0,46.29,135.35,300.48,3024.05
2025-01-05 06:15:00+00:00,2025-01-05 06:30:00+00:00,BZN|FR,173.2,1.01,0.0,0.0,2350.38,109.42,67.9,0.0,0.0,0.0,616.92,2871.57,1483.57,0.0,25195.81,0.0,0.0,51.46,135.61,305.24,3040.14
2025-01-05 06:30:00+00:00,2025-01-05 06:45:00+00:00,BZN|FR,173.15,1.28,0.0,0.0,2419.71,109.83,67.82,0.0,0.0,0.0,759.29,2900.85,1535.83,0.0,25204.17,0.0,0.0,56.64,135.43,306.7,3043.78
2025-01-05 06:45:00+00:00,2025-01-05 07:00:00+00:00,BZN|FR,173.19,1.65,0.0,0.0,2468.78,111.19,67.85,0.0,0.0,0.0,836.1,2916.44,1568.35,0.0,25218.04,0.0,0.0,86.05,135.21,308.23,3041.08
2025-01-05 07:00:00+00:00,2025-01-05 07:15:00+00:00,BZN|FR,172.79,3.14,0.0,0.0,2544.56,114.79,69.72,0.0,0.0,0.0,1112.33,3031.95,1716.94,0.0,25295.65,0.0,0.0,212.02,135.02,304.97,3050.62
2025-01-05 07:15:00+00:00,2025-01-05 07:30:00+00:00,BZN|FR,172.33,3.54,0.0,0.0,2560.58,114.17,81.78,0.0,0.0,0.0,1190.16,3045.97,1739.33,0.0,25294.25,0.0,0.0,276.49,135.15,304.4,3049.72
2025-01-05 07:30:00+00:00,2025-01-05 07:45:00+00:00,BZN|FR,171.43,3.57,0.0,0.0,2567.12,113.86,86.12,0.0,0.0,0.0,1165.29,3046.26,1727.23,0.0,25306.28,0.0,0.0,355.58,135.17,304.46,3044.73
2025-01-05 07:45:00+00:00,2025-01-05 08:00:00+00:00,BZN|FR,171.08,2.88,0.0,0.0,2569.31,112.92,85.92,0.0,0.0,0.0,1149.3,3047.02,1714.89,0.0,25307.75,0.0,0.0,450.33,134.81,303.86,3045.58
2025-01-05 08:00:00+00:00,2025-01-05 08:15:00+00:00,BZN|FR,170.95,7.25,0.0,0.0,2613.25,117.29,89.18,0.0,0.0,0.0,1289.76,3063.46,1736.72,0.0,25345.44,0.0,0.0,709.58,134.43,297.64,3010.04
2025-01-05 08:15:00+00:00,2025-01-05 08:30:00+00:00,BZN|FR,170.87,4.32,0.0,0.0,2629.44,118.31,89.13,0.0,0.0,0.0,1255.9,3049.82,1722.91,0.0,25329.58,0.0,0.0,910.23,134.48,293.48,2992.15
2025-01-05 08:30:00+00:00,2025-01-05 08:45:00+00:00,BZN|FR,171.3,1.81,0.0,0.0,2626.94,117.12,89.1,0.0,0.0,0.0,1147.8,3035.63,1682.09,0.0,25329.88,0.0,0.0,1105.07,134.65,293.83,2975.41
2025-01-05 08:45:00+00:00,2025-01-05 09:00:00+00:00,BZN|FR,171.5,2.02,0.0,0.0,2626.22,116.06,89.1,0.0,0.0,0.0,1047.3,3024.77,1661.28,0.0,25323.87,0.0,0.0,1294.49,134.62,295.41,2966.17
2025-01-05 09:00:00+00:00,2025-01-05 09:15:00+00:00,BZN|FR,171.5,3.45,0.0,0.0,2611.22,118.03,91.38,0.0,0.0,0.0,952.51,2991.14,1600.76,0.0,25331.31,0.0,0.0,1717.12,134.71,300.68,2910.86
2025-01-05 09:15:00+00:00,2025-01-05 09:30:00+00:00,BZN|FR,171.28,1.88,0.0,0.0,2570.24,118.09,91.31,0.0,0.0,0.0,870.52,2969.36,1551.69,0.0,25311.77,0.0,0.0,1899.59,135.26,302.47,2890.82
2025-01-05 09:30:00+00:00,2025-01-05 09:45:00+00:00,BZN|FR,170.87,1.84,0.0,0.0,2546.04,118.42,91.35,0.0,0.0,0.0,720.56,2944.66,1482.69,0.0,25302.64,0.0,0.0,2073.92,135.23,305.1,2871.48
2025-01-05 09:45:00+00:00,2025-01-05 10:00:00+00:00,BZN|FR,170.55,1.13,0.0,0.0,2523.47,117.51,91.36,0.0,0.0,0.0,629.03,2933.0,1461.23,0.0,25292.87,0.0,0.0,2225.51,135.52,307.61,2856.19
2025-01-05 10:00:00+00:00,2025-01-05 10:15:00+00:00,BZN|FR,171.78,0.74,0.0,0.0,2447.66,118.39,95.27,0.0,0.0,0.0,510.33,2850.05,1341.87,0.0,25285.19,0.0,0.0,2611.11,135.87,307.44,2815.49
2025-01-05 10:15:00+00:00,2025-01-05 10:30:00+00:00,BZN|FR,173.08,0.3,0.0,0.0,2382.87,117.62,95.21,0.0,0.0,0.0,461.8,2838.44,1324.24,0.0,25261.32,0.0,0.0,2710.89,136.04,306.66,2799.02
2025-01-05 10:30:00+00:00,2025-01-05 10:45:00+00:00,BZN|FR,173.54,0.44,0.0,0.0,2330.75,115.4,95.27,0.0,0.0,0.0,419.0,2833.94,1303.23,0.0,25259.66,0.0,0.0,2796.25,136.31,306.04,2793.12
2025-01-05 10:45:00+00:00,2025-01-05 11:00:00+00:00,BZN|FR,173.76,0.34,0.0,0.0,2289.73,115.3,95.26,0.0,0.0,0.0,423.9,2833.2,1291.55,0.0,25255.27,0.0,0.0,2873.35,136.52,301.19,2780.63
2025-01-05 11:00:00+00:00,2025-01-05 11:15:00+00:00,BZN|FR,174.52,0.67,0.0,0.0,2255.3,112.67,91.03,0.0,0.0,0.0,346.29,2772.4,1192.93,0.0,25273.47,0.0,0.0,3075.58,136.39,298.67,2760.25
2025-01-05 11:15:00+00:00,2025-01-05 11:30:00+00:00,BZN|FR,174.77,0.45,0.0,0.0,2223.22,109.43,90.97,0.0,0.0,0.0,340.76,2769.93,1165.11,0.0,25261.86,0.0,0.0,3127.83,136.02,292.4,2758.05
2025-01-05 11:30:00+00:00,2025-01-05 11:45:00+00:00,BZN|FR,174.52,0.74,0.0,0.0,2224.47,108.87,91.02,0.0,0.0,0.0,351.84,2763.2,1189.45,0.0,25271.19,0.0,0.0,3289.45,136.18,283.85,2755.83
2025-01-05 11:45:00+00:00,2025-01-05 12:00:00+00:00,BZN|FR,174.67,0.36,0.0,0.0,2200.91,107.54,90.94,0.0,0.0,0.0,324.19,2752.28,1161.98,0.0,25238.77,0.0,0.0,3346.77,136.65,283.07,2755.75
2025-01-05 12:00:00+00:00,2025-01-05 12:15:00+00:00,BZN|FR,174.91,2.3,0.0,0.0,2173.19,102.24,83.38,0.0,0.0,0.0,251.01,2708.64,1131.27,0.0,25206.51,0.0,0.0,3399.75,136.85,279.58,2747.02
2025-01-05 12:15:00+00:00,2025-01-05 12:30:00+00:00,BZN|FR,175.04,2.41,0.0,0.0,2154.9,100.84,77.43,0.0,0.0,0.0,218.7,2698.08,1126.16,0.0,25198.15,0.0,0.0,3357.42,136.58,275.86,2739.67
2025-01-05 12:30:00+00:00,2025-01-05 12:45:00+00:00,BZN|FR,175.17,2.3,0.0,0.0,2121.66,98.43,70.61,0.0,0.0,0.0,198.54,2682.4,1058.84,0.0,25173.54,0.0,0.0,3304.93,136.84,274.54,2732.74
2025-01-05 12:45:00+00:00,2025-01-05 13:00:00+00:00,BZN|FR,175.26,2.01,0.0,0.0,2101.81,96.52,70.35,0.0,0.0,0.0,190.83,2667.22,1031.52,0.0,25150.81,0.0,0.0,3252.08,136.45,274.2,2734.6
2025-01-05 13:00:00+00:00,2025-01-05 13:15:00+00:00,BZN|FR,174.86,2.26,0.0,0.0,2128.37,93.96,67.85,0.0,0.0,0.0,169.9,2636.54,1046.97,0.0,25156.41,0.0,0.0,3106.05,136.3,268.71,2723.23
2025-01-05 13:15:00+00:00,2025-01-05 13:30:00+00:00,BZN|FR,174.76,2.39,0.0,0.0,2142.57,94.19,67.94,0.0,0.0,0.0,177.67,2633.21,1057.88,0.0,25166.1,0.0,0.0,2967.97,136.33,263.98,2713.82
2025-01-05 13:30:00+00:00,2025-01-05 13:45:00+00:00,BZN|FR,174.75,2.78,0.0,0.0,2149.02,94.36,67.94,0.0,0.0,0.0,189.52,2631.21,1056.15,0.0,25172.18,0.0,0.0,2837.59,136.3,262.88,2716.08
2025-01-05 13:45:00+00:00,2025-01-05 14:00:00+00:00,BZN|FR,174.81,2.34,0.0,0.0,2145.47,94.71,67.88,0.0,0.0,0.0,185.88,2628.79,1049.52,0.0,25157.62,0.0,0.0,2693.57,136.47,259.56,2721.88
2025-01-05 14:00:00+00:00,2025-01-05 14:15:00+00:00,BZN|FR,174.95,0.32,0.0,0.0,2168.14,95.21,66.31,0.0,0.0,0.0,230.29,2639.99,1068.96,0.0,25156.46,0.0,0.0,2341.27,136.33,258.06,2696.75
2025-01-05 14:15:00+00:00,2025-01-05 14:30:00+00:00,BZN|FR,175.15,0.42,0.0,0.0,2194.25,96.18,66.43,0.0,0.0,0.0,246.31,2652.32,1076.47,0.0,25155.68,0.0,0.0,2150.43,136.13,256.47,2699.15
2025-01-05 14:30:00+00:00,2025-01-05 14:45:00+00:00,BZN|FR,175.46,0.34,0.0,0.0,2218.54,96.94,66.42,0.0,0.0,0.0,256.27,2664.46,1104.28,0.0,25145.89,0.0,0.0,1952.96,136.4,257.64,2694.67
2025-01-05 14:45:00+00:00,2025-01-05 15:00:00+00:00,BZN|FR,179.49,0.29,0.0,0.0,2231.46,97.34,66.35,0.0,0.0,0.0,267.23,2673.94,1135.26,0.0,25155.88,0.0,0.0,1751.35,136.6,256.45,2703.73
2025-01-05 15:00:00+00:00,2025-01-05 15:15:00+00:00,BZN|FR,179.55,0.27,0.0,0.0,2294.64,97.9,65.04,0.0,0.0,0.0,384.46,2733.49,1272.23,0.0,25147.21,0.0,0.0,1298.41,136.61,256.86,2665.85
2025-01-05 15:15:00+00:00,2025-01-05 15:30:00+00:00,BZN|FR,179.41,0.56,0.0,0.0,2341.03,98.71,65.14,0.0,0.0,0.0,443.04,2756.73,1300.35,0.0,25188.66,0.0,0.0,1123.54,136.67,252.74,2670.32
2025-01-05 15:30:00+00:00,2025-01-05 15:45:00+00:00,BZN|FR,179.71,0.69,0.0,0.0,2377.33,98.18,65.14,0.0,0.0,0.0,521.94,2784.03,1345.32,0.0,25195.68,0.0,0.0,952.45,136.48,250.92,2680.72
2025-01-05 15:45:00+00:00,2025-01-05 16:00:00+00:00,BZN|FR,179.65,1.41,0.0,0.0,2411.95,99.78,65.13,0.0,0.0,0.0,591.3,2808.42,1372.84,0.0,25209.53,0.0,0.0,798.98,136.91,253.22,2698.47
