start_time,end_time,carbon_emitted,water_consumed
2025-01-01 00:00:00+00:00,2025-01-01 01:00:00+00:00,685012053.5714285,175075087.2064286
2025-01-01 01:00:00+00:00,2025-01-01 02:00:00+00:00,658324792.3076923,171310156.47538465
2025-01-01 02:00:00+00:00,2025-01-01 03:00:00+00:00,653654446.1538461,168126137.9853846
2025-01-01 03:00:00+00:00,2025-01-01 04:00:00+00:00,649616715.3846154,165029157.77076924
2025-01-01 04:00:00+00:00,2025-01-01 05:00:00+00:00,657202888.4615384,164240953.09538463
2025-01-01 05:00:00+00:00,2025-01-01 06:00:00+00:00,693641284.6153846,167305752.2646154
2025-01-01 06:00:00+00:00,2025-01-01 07:00:00+00:00,752356923.0769231,173892379.5092308
2025-01-01 07:00:00+00:00,2025-01-01 08:00:00+00:00,803896092.3076923,180150621.3223077
2025-01-01 08:00:00+00:00,2025-01-01 09:00:00+00:00,885379901.9230769,183694743.80230772
2025-01-01 09:00:00+00:00,2025-01-01 10:00:00+00:00,990156840.3846154,180236533.37076923
2025-01-01 10:00:00+00:00,2025-01-01 11:00:00+00:00,1046328307.6923077,172474781.56615385
2025-01-01 11:00:00+00:00,2025-01-01 12:00:00+00:00,1063469798.0769231,164943413.0023077
2025-01-01 12:00:00+00:00,2025-01-01 13:00:00+00:00,1105798748.0769231,161894398.64153847
2025-01-01 13:00:00+00:00,2025-01-01 14:00:00+00:00,1123807094.2307692,159190862.47384617
2025-01-01 14:00:00+00:00,2025-01-01 15:00:00+00:00,1110300655.7692308,157814842.82153848
2025-01-01 15:00:00+00:00,2025-01-01 16:00:00+00:00,1099756721.1538463,158977818.82153848
2025-01-01 16:00:00+00:00,2025-01-01 17:00:00+00:00,1089593205.7692308,166117680.75461537
2025-01-01 17:00:00+00:00,2025-01-01 18:00:00+00:00,1087684050.0,174285369.8846154
2025-01-01 18:00:00+00:00,2025-01-01 19:00:00+00:00,1091351765.3846154,184814072.07692307
2025-01-01 19:00:00+00:00,2025-01-01 20:00:00+00:00,1109897819.2307692,198196796.86076924
2025-01-01 20:00:00+00:00,2025-01-01 21:00:00+00:00,1074418478.8461537,203281119.44384617
2025-01-01 21:00:00+00:00,2025-01-01 22:00:00+00:00,1043319440.3846154,199601543.93
2025-01-01 22:00:00+00:00,2025-01-01 23:00:00+00:00,1029338998.0769231,197998096.38307694
2025-01-01 23:00:00+00:00,2025-01-02 00:00:00+00:00,983448942.3076923,191439456.32384616
2025-01-02 00:00:00+00:00,2025-01-02 01:00:00+00:00,842898326.9230769,182794232.92538464
2025-01-02 01:00:00+00:00,2025-01-02 02:00:00+00:00,762673023.0769231,176420616.39461538
