start_time,end_time,carbon_emitted,water_consumed
2025-01-01 00:00:00+00:00,2025-01-01 01:00:00+00:00,1117617104.1666667,174820356.9875
2025-01-01 01:00:00+00:00,2025-01-01 02:00:00+00:00,1007304242.3076923,165175924.5469231
2025-01-01 02:00:00+00:00,2025-01-01 03:00:00+00:00,988631761.5384616,161904818.6723077
2025-01-01 03:00:00+00:00,2025-01-01 04:00:00+00:00,984815757.6923077,157484964.9492308
2025-01-01 04:00:00+00:00,2025-01-01 05:00:00+00:00,993792619.2307693,157487765.89615387
2025-01-01 05:00:00+00:00,2025-01-01 06:00:00+00:00,1022132188.4615384,162934791.81230772
2025-01-01 06:00:00+00:00,2025-01-01 07:00:00+00:00,1151982888.4615386,183534687.16692308
2025-01-01 07:00:00+00:00,2025-01-01 08:00:00+00:00,1395594561.5384614,202588468.25538462
2025-01-01 08:00:00+00:00,2025-01-01 09:00:00+00:00,1543417213.4615386,209864123.63615388
2025-01-01 09:00:00+00:00,2025-01-01 10:00:00+00:00,1654169098.0769231,207344004.3376923
2025-01-01 10:00:00+00:00,2025-01-01 11:00:00+00:00,1718628673.0769231,199047755.8223077
2025-01-01 11:00:00+00:00,2025-01-01 12:00:00+00:00,1722541830.7692308,194282044.99538463
2025-01-01 12:00:00+00:00,2025-01-01 13:00:00+00:00,1756633182.6923077,192779934.06076923
2025-01-01 13:00:00+00:00,2025-01-01 14:00:00+00:00,1769044571.1538463,188811815.33384615
2025-01-01 14:00:00+00:00,2025-01-01 15:00:00+00:00,1791419217.3076923,186179160.31076923
2025-01-01 15:00:00+00:00,2025-01-01 16:00:00+00:00,1798324036.5384614,190663355.17307693
2025-01-01 16:00:00+00:00,2025-01-01 17:00:00+00:00,1849845730.7692308,199974207.78769234
2025-01-01 17:00:00+00:00,2025-01-01 18:00:00+00:00,1942511709.6153846,214531339.14846152
2025-01-01 18:00:00+00:00,2025-01-01 19:00:00+00:00,2032934013.4615386,228511733.02692312
2025-01-01 19:00:00+00:00,2025-01-01 20:00:00+00:00,2065660988.4615386,233394331.56692308
2025-01-01 20:00:00+00:00,2025-01-01 21:00:00+00:00,1962803975.0,221784166.4492308
2025-01-01 21:00:00+00:00,2025-01-01 22:00:00+00:00,1850783442.3076923,206913872.41153845
2025-01-01 22:00:00+00:00,2025-01-01 23:00:00+00:00,1805887911.5384614,203639467.7269231
2025-01-01 23:00:00+00:00,2025-01-02 00:00:00+00:00,1709211746.1538463,196422248.2723077
2025-01-02 00:00:00+00:00,2025-01-02 01:00:00+00:00,1456159703.8461537,188715324.2346154
2025-01-02 01:00:00+00:00,2025-01-02 02:00:00+00:00,1301597915.3846154,181822241.41461542
2025-01-02 02:00:00+00:00,2025-01-02 03:00:00+00:00,1278803800.0,177297268.54846156
2025-01-02 03:00:00+00:00,2025-01-02 04:00:00+00:00,1265825788.4615386,174449261.23769233
2025-01-02 04:00:00+00:00,2025-01-02 05:00:00+00:00,1318374038.4615386,174160550.69384617
2025-01-02 05:00:00+00:00,2025-01-02 06:00:00+00:00,1399327957.6923077,178747145.0869231
2025-01-02 06:00:00+00:00,2025-01-02 07:00:00+00:00,1654200138.4615386,197057272.69846153
2025-01-02 07:00:00+00:00,2025-01-02 08:00:00+00:00,1909581078.8461537,215912601.83384615
2025-01-02 08:00:00+00:00,2025-01-02 09:00:00+00:00,2073484075.0,221645164.10230768
2025-01-02 09:00:00+00:00,2025-01-02 10:00:00+00:00,2184273534.6153846,219320062.6738462
2025-01-02 10:00:00+00:00,2025-01-02 11:00:00+00:00,2210242490.3846154,208924958.92461538
2025-01-02 11:00:00+00:00,2025-01-02 12:00:00+00:00,2196048898.076923,203939155.14153847
2025-01-02 12:00:00+00:00,2025-01-02 13:00:00+00:00,2213050300.0,202005256.20000002
2025-01-02 13:00:00+00:00,2025-01-02 14:00:00+00:00,2232335832.6923075,199932176.19615385
2025-01-02 14:00:00+00:00,2025-01-02 15:00:00+00:00,2252323171.1538463,197847035.78153846
2025-01-02 15:00:00+00:00,2025-01-02 16:00:00+00:00,2270280290.3846154,201943652.6792308
2025-01-02 16:00:00+00:00,2025-01-02 17:00:00+00:00,2269739228.8461537,211002648.08384615
2025-01-02 17:00:00+00:00,2025-01-02 18:00:00+00:00,2345193903.8461537,224468922.96384618
2025-01-02 18:00:00+00:00,2025-01-02 19:00:00+00:00,2445624692.3076925,238979559.09615386
2025-01-02 19:00:00+00:00,2025-01-02 20:00:00+00:00,2517254803.8461537,243459725.00846153
2025-01-02 20:00:00+00:00,2025-01-02 21:00:00+00:00,2433169086.5384617,233868727.80230767
2025-01-02 21:00:00+00:00,2025-01-02 22:00:00+00:00,2194751500.0,221675538.91461542
2025-01-02 22:00:00+00:00,2025-01-02 23:00:00+00:00,2108170353.8461537,217904353.86615387
2025-01-02 23:00:00+00:00,2025-01-03 00:00:00+00:00,2031315419.2307692,208847680.89307693
2025-01-03 00:00:00+00:00,2025-01-03 01:00:00+00:00,1825040200.0,196336638.27153847
2025-01-03 01:00:00+00:00,2025-01-03 02:00:00+00:00,1615960438.4615386,188145215.89846155
2025-01-03 02:00:00+00:00,2025-01-03 03:00:00+00:00,1573616542.3076923,184246842.18076923
2025-01-03 03:00:00+00:00,2025-01-03 04:00:00+00:00,1554182803.8461537,178795117.2576923
2025-01-03 04:00:00+00:00,2025-01-03 05:00:00+00:00,1548685111.5384614,177366067.38153845
2025-01-03 05:00:00+00:00,2025-01-03 06:00:00+00:00,1612147288.4615386,182499435.73692307
2025-01-03 06:00:00+00:00,2025-01-03 07:00:00+00:00,1796192865.3846154,199479249.05230772
2025-01-03 07:00:00+00:00,2025-01-03 08:00:00+00:00,2037755444.2307692,219182402.67000002
2025-01-03 08:00:00+00:00,2025-01-03 09:00:00+00:00,2166230450.0,227557518.96846154
2025-01-03 09:00:00+00:00,2025-01-03 10:00:00+00:00,2237024919.230769,223147200.12692308
2025-01-03 10:00:00+00:00,2025-01-03 11:00:00+00:00,2253222640.3846154,213338478.9776923
2025-01-03 11:00:00+00:00,2025-01-03 12:00:00+00:00,2201428900.0,204599860.3123077
2025-01-03 12:00:00+00:00,2025-01-03 13:00:00+00:00,2211577661.5384617,201721358.10076922
2025-01-03 13:00:00+00:00,2025-01-03 14:00:00+00:00,2215327836.5384617,197887681.53307694
2025-01-03 14:00:00+00:00,2025-01-03 15:00:00+00:00,2198637898.076923,196572627.94846153
2025-01-03 15:00:00+00:00,2025-01-03 16:00:00+00:00,2187777555.769231,201863530.63076925
2025-01-03 16:00:00+00:00,2025-01-03 17:00:00+00:00,2175629648.076923,210714656.12538463
2025-01-03 17:00:00+00:00,2025-01-03 18:00:00+00:00,2187268953.8461537,221237345.41461542
2025-01-03 18:00:00+00:00,2025-01-03 19:00:00+00:00,2242998478.8461537,232230814.9723077
2025-01-03 19:00:00+00:00,2025-01-03 20:00:00+00:00,2326551332.6923075,238050814.44384617
2025-01-03 20:00:00+00:00,2025-01-03 21:00:00+00:00,2259100290.3846154,231069518.86
2025-01-03 21:00:00+00:00,2025-01-03 22:00:00+00:00,2090796684.6153846,216076917.23846152
2025-01-03 22:00:00+00:00,2025-01-03 23:00:00+00:00,1980468184.6153846,211896240.9723077
2025-01-03 23:00:00+00:00,2025-01-04 00:00:00+00:00,1884554861.5384614,203989377.14692307
2025-01-04 00:00:00+00:00,2025-01-04 01:00:00+00:00,1775005265.3846154,196301349.35999998
2025-01-04 01:00:00+00:00,2025-01-04 02:00:00+00:00,1657920311.5384614,186434702.38384616
2025-01-04 02:00:00+00:00,2025-01-04 03:00:00+00:00,1611185107.6923077,180441388.02923077
2025-01-04 03:00:00+00:00,2025-01-04 04:00:00+00:00,1571558773.0769231,175608888.87692308
2025-01-04 04:00:00+00:00,2025-01-04 05:00:00+00:00,1539351188.4615386,175720807.08076924
2025-01-04 05:00:00+00:00,2025-01-04 06:00:00+00:00,1605634996.1538463,181902718.31615385
2025-01-04 06:00:00+00:00,2025-01-04 07:00:00+00:00,1829984411.5384614,200611775.27692312
2025-01-04 07:00:00+00:00,2025-01-04 08:00:00+00:00,2074839323.0769231,218701438.0569231
2025-01-04 08:00:00+00:00,2025-01-04 09:00:00+00:00,2172852119.230769,225388102.3115385
2025-01-04 09:00:00+00:00,2025-01-04 10:00:00+00:00,2219305938.4615383,222467360.83153847
2025-01-04 10:00:00+00:00,2025-01-04 11:00:00+00:00,2221861730.769231,212247029.10538465
2025-01-04 11:00:00+00:00,2025-01-04 12:00:00+00:00,2230632909.6153846,205518247.1153846
2025-01-04 12:00:00+00:00,2025-01-04 13:00:00+00:00,2218104576.923077,201827147.17076924
2025-01-04 13:00:00+00:00,2025-01-04 14:00:00+00:00,2179389505.769231,199551543.4469231
2025-01-04 14:00:00+00:00,2025-01-04 15:00:00+00:00,2163199846.1538463,198689409.27615386
2025-01-04 15:00:00+00:00,2025-01-04 16:00:00+00:00,2191272267.3076925,201179138.01076925
2025-01-04 16:00:00+00:00,2025-01-04 17:00:00+00:00,2212011957.6923075,210488064.75846153
2025-01-04 17:00:00+00:00,2025-01-04 18:00:00+00:00,2234592725.0,225072668.05076927
2025-01-04 18:00:00+00:00,2025-01-04 19:00:00+00:00,2263893328.8461537,238431010.78000003
2025-01-04 19:00:00+00:00,2025-01-04 20:00:00+00:00,2291015953.8461537,241845013.80923077
2025-01-04 20:00:00+00:00,2025-01-04 21:00:00+00:00,2215309407.6923075,232756695.6869231
2025-01-04 21:00:00+00:00,2025-01-04 22:00:00+00:00,2098939315.3846154,220722926.2515385
2025-01-04 22:00:00+00:00,2025-01-04 23:00:00+00:00,2004815950.0,216252043.24076924
2025-01-04 23:00:00+00:00,2025-01-05 00:00:00+00:00,1898697234.6153846,210532898.82692307
2025-01-05 00:00:00+00:00,2025-01-05 01:00:00+00:00,1777606689.4423077,204408793.30914038
2025-01-05 01:00:00+00:00,2025-01-05 02:00:00+00:00,1653054640.8076923,197553251.83816344
2025-01-05 02:00:00+00:00,2025-01-05 03:00:00+00:00,1675012427.1538463,192394745.70907307
2025-01-05 03:00:00+00:00,2025-01-05 04:00:00+00:00,1666150937.9326923,188961025.59755385
2025-01-05 04:00:00+00:00,2025-01-05 05:00:00+00:00,1662967392.2307692,188740293.372475
2025-01-05 05:00:00+00:00,2025-01-05 06:00:00+00:00,1735824097.7788463,194146772.29362884
2025-01-05 06:00:00+00:00,2025-01-05 07:00:00+00:00,1907071229.6057692,208119740.59031153
2025-01-05 07:00:00+00:00,2025-01-05 08:00:00+00:00,2100195819.0096154,227892032.84685194
2025-01-05 08:00:00+00:00,2025-01-05 09:00:00+00:00,2188096474.855769,236046080.32571733
2025-01-05 09:00:00+00:00,2025-01-05 10:00:00+00:00,2274810035.3798075,231027189.41727117
2025-01-05 10:00:00+00:00,2025-01-05 11:00:00+00:00,2274803531.5336537,222180836.2180654
2025-01-05 11:00:00+00:00,2025-01-05 12:00:00+00:00,2219470595.9471154,212726491.56437498
2025-01-05 12:00:00+00:00,2025-01-05 13:00:00+00:00,2142003944.1682692,206758596.76558462
2025-01-05 13:00:00+00:00,2025-01-05 14:00:00+00:00,2095657615.7355769,203464535.07842305
2025-01-05 14:00:00+00:00,2025-01-05 15:00:00+00:00,2047344712.7211537,202071928.19277695
2025-01-05 15:00:00+00:00,2025-01-05 16:00:00+00:00,2030903103.1105769,208347987.40141922
2025-01-05 16:00:00+00:00,2025-01-05 17:00:00+00:00,2098319809.875,218637593.90081733
2025-01-05 17:00:00+00:00,2025-01-05 18:00:00+00:00,2172878610.125,234830637.2741
2025-01-05 18:00:00+00:00,2025-01-05 19:00:00+00:00,2274688292.264423,244593498.60625383
2025-01-05 19:00:00+00:00,2025-01-05 20:00:00+00:00,2349554710.7596154,246221532.4913673
2025-01-05 20:00:00+00:00,2025-01-05 21:00:00+00:00,2264358013.269231,235590357.05628654
2025-01-05 21:00:00+00:00,2025-01-05 22:00:00+00:00,2089444292.7115386,225373336.99053848
2025-01-05 22:00:00+00:00,2025-01-05 23:00:00+00:00,1980998705.5096154,222417172.3198404
2025-01-05 23:00:00+00:00,2025-01-06 00:00:00+00:00,1881794766.9615386,215797555.34333462
2025-01-06 00:00:00+00:00,2025-01-06 01:00:00+00:00,1653486808.3333333,211025740.95916668
2025-01-06 01:00:00+00:00,2025-01-06 02:00:00+00:00,1419404183.3333333,199687340.465
2025-01-06 02:00:00+00:00,2025-01-06 03:00:00+00:00,1331274650.0,193896099.8125
2025-01-06 03:00:00+00:00,2025-01-06 04:00:00+00:00,1270357433.3333333,185748469.39666668
2025-01-06 04:00:00+00:00,2025-01-06 05:00:00+00:00,1207852566.6666667,183119151.6425
2025-01-06 05:00:00+00:00,2025-01-06 06:00:00+00:00,1179050679.1666667,183709042.43916667
2025-01-06 06:00:00+00:00,2025-01-06 07:00:00+00:00,1183480312.5,189662064.49666667
2025-01-06 07:00:00+00:00,2025-01-06 08:00:00+00:00,1260074543.75,199114447.3525
2025-01-06 08:00:00+00:00,2025-01-06 09:00:00+00:00,1331512089.5833333,206370972.85
2025-01-06 09:00:00+00:00,2025-01-06 10:00:00+00:00,1383292614.5833333,204237983.72416666
2025-01-06 10:00:00+00:00,2025-01-06 11:00:00+00:00,1446032814.5833333,199474278.9466667
2025-01-06 11:00:00+00:00,2025-01-06 12:00:00+00:00,1489415552.0833333,193934101.6016667
2025-01-06 12:00:00+00:00,2025-01-06 13:00:00+00:00,1537559402.0833333,195471306.50333333
2025-01-06 13:00:00+00:00,2025-01-06 14:00:00+00:00,1534693735.4166667,190341517.88583335
2025-01-06 14:00:00+00:00,2025-01-06 15:00:00+00:00,1496473391.6666667,186290547.49583337
2025-01-06 15:00:00+00:00,2025-01-06 16:00:00+00:00,1500011527.0833333,187283141.02083334
2025-01-06 16:00:00+00:00,2025-01-06 17:00:00+00:00,1553627208.3333333,195871193.5825
2025-01-06 17:00:00+00:00,2025-01-06 18:00:00+00:00,1575557316.6666667,211175643.44083333
2025-01-06 18:00:00+00:00,2025-01-06 19:00:00+00:00,1585245091.6666667,224260745.17999998
2025-01-06 19:00:00+00:00,2025-01-06 20:00:00+00:00,1605213531.25,228977756.31416667
2025-01-06 20:00:00+00:00,2025-01-06 21:00:00+00:00,1499671375.0,221643241.07083333
2025-01-06 21:00:00+00:00,2025-01-06 22:00:00+00:00,1404404179.1666667,208493856.12333333
2025-01-06 22:00:00+00:00,2025-01-06 23:00:00+00:00,1377376045.8333333,205035790.85833335
2025-01-06 23:00:00+00:00,2025-01-07 00:00:00+00:00,1370518291.6666667,199218527.4375
2025-01-07 00:00:00+00:00,2025-01-07 01:00:00+00:00,1227433170.8333333,190487142.80833337
2025-01-07 01:00:00+00:00,2025-01-07 02:00:00+00:00,1058735200.0,181387474.32750002
2025-01-07 02:00:00+00:00,2025-01-07 03:00:00+00:00,996905476.9230769,175966177.92461538
2025-01-07 03:00:00+00:00,2025-01-07 04:00:00+00:00,1001964325.0,166564739.14833334
2025-01-07 04:00:00+00:00,2025-01-07 05:00:00+00:00,995517987.5,162435015.90916666
2025-01-07 05:00:00+00:00,2025-01-07 06:00:00+00:00,1000722375.0,161383877.97166666
2025-01-07 06:00:00+00:00,2025-01-07 07:00:00+00:00,1021100054.1666666,163848284.8791667
2025-01-07 07:00:00+00:00,2025-01-07 08:00:00+00:00,1061952760.4166666,166414547.70083335
2025-01-07 08:00:00+00:00,2025-01-07 09:00:00+00:00,1083547906.25,169133518.72833332
2025-01-07 09:00:00+00:00,2025-01-07 10:00:00+00:00,1160753237.5,171069746.58166668
2025-01-07 10:00:00+00:00,2025-01-07 11:00:00+00:00,1234886570.8333333,170183196.42666668
2025-01-07 11:00:00+00:00,2025-01-07 12:00:00+00:00,1281571902.0833333,167034214.94750002
2025-01-07 12:00:00+00:00,2025-01-07 13:00:00+00:00,1312836837.5,166454594.3425
2025-01-07 13:00:00+00:00,2025-01-07 14:00:00+00:00,1292875389.5833333,163020245.20333335
2025-01-07 14:00:00+00:00,2025-01-07 15:00:00+00:00,1249249593.75,160904354.16416666
2025-01-07 15:00:00+00:00,2025-01-07 16:00:00+00:00,1225024437.5,161428812.62250003
