start_time,end_time,carbon_emitted,water_consumed
2025-01-01 00:00:00+00:00,2025-01-01 01:00:00+00:00,12073845628.5,21792075.01868461
2025-01-01 01:00:00+00:00,2025-01-01 02:00:00+00:00,11748973394.653847,21247586.794823073
2025-01-01 02:00:00+00:00,2025-01-01 03:00:00+00:00,11618272156.307692,21041393.254392304
2025-01-01 03:00:00+00:00,2025-01-01 04:00:00+00:00,11591566612.038462,21010671.316446148
2025-01-01 04:00:00+00:00,2025-01-01 05:00:00+00:00,11664489757.192308,21132866.961607687
2025-01-01 05:00:00+00:00,2025-01-01 06:00:00+00:00,12259231298.884615,22102789.11302307
2025-01-01 06:00:00+00:00,2025-01-01 07:00:00+00:00,13988916852.192308,25001299.66166153
2025-01-01 07:00:00+00:00,2025-01-01 08:00:00+00:00,15641029617.846153,27845288.867807686
2025-01-01 08:00:00+00:00,2025-01-01 09:00:00+00:00,16284970455.961538,29151155.822723072
2025-01-01 09:00:00+00:00,2025-01-01 10:00:00+00:00,16515713677.538462,29828420.476523068
2025-01-01 10:00:00+00:00,2025-01-01 11:00:00+00:00,16498353662.884615,29906687.580246147
2025-01-01 11:00:00+00:00,2025-01-01 12:00:00+00:00,16639988302.923077,30199114.604938455
2025-01-01 12:00:00+00:00,2025-01-01 13:00:00+00:00,16664757515.192308,30333316.034199994
2025-01-01 13:00:00+00:00,2025-01-01 14:00:00+00:00,16584455458.653847,30178736.005369224
2025-01-01 14:00:00+00:00,2025-01-01 15:00:00+00:00,16388614063.26923,29614105.332138456
2025-01-01 15:00:00+00:00,2025-01-01 16:00:00+00:00,16307686277.076923,29332032.289869227
2025-01-01 16:00:00+00:00,2025-01-01 17:00:00+00:00,16186996000.26923,29007961.521199994
2025-01-01 17:00:00+00:00,2025-01-01 18:00:00+00:00,16172553215.384615,28914532.3997923
2025-01-01 18:00:00+00:00,2025-01-01 19:00:00+00:00,16265636799.461538,29193661.145699997
2025-01-01 19:00:00+00:00,2025-01-01 20:00:00+00:00,16558525000.5,29846561.007384606
2025-01-01 20:00:00+00:00,2025-01-01 21:00:00+00:00,16615945697.538462,30000117.95298461
2025-01-01 21:00:00+00:00,2025-01-01 22:00:00+00:00,16162433747.807692,29094204.263215378
2025-01-01 22:00:00+00:00,2025-01-01 23:00:00+00:00,15201457624.192308,27129897.319884613
2025-01-01 23:00:00+00:00,2025-01-02 00:00:00+00:00,14564346329.615385,25950335.960446145
2025-01-02 00:00:00+00:00,2025-01-02 01:00:00+00:00,13788643131.576923,24547726.113261536
2025-01-02 01:00:00+00:00,2025-01-02 02:00:00+00:00,13402443813.692308,23890117.280961532
2025-01-02 02:00:00+00:00,2025-01-02 03:00:00+00:00,13114836729.615385,23426076.87058461
2025-01-02 03:00:00+00:00,2025-01-02 04:00:00+00:00,13114279439.461538,23405369.42031538
2025-01-02 04:00:00+00:00,2025-01-02 05:00:00+00:00,13231015795.384615,23602695.223515384
2025-01-02 05:00:00+00:00,2025-01-02 06:00:00+00:00,13630667209.076923,24261719.746676918
2025-01-02 06:00:00+00:00,2025-01-02 07:00:00+00:00,15067856081.653847,26612733.13793846
2025-01-02 07:00:00+00:00,2025-01-02 08:00:00+00:00,16364951160.576923,28911362.355584614
